id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
621259,AFG-2026-1-12291-42,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,5,"""@khorasandiary on Twitter (X),2026-03-13,ALERT: UNAMA Reports Civilian Casualties in Kabul Airstrikes, Urges Immediate Halt to Hostilities"";""Afghan Analyst on Twitter (X),2026-03-13,Taliban Forces Strike Military Sites After Overnight Airstrikes Kill Civilians in Kabul"";""Ariana News,2026-03-13,UNAMA: Four civilians killed, 14 injured in Pakistani airstrike in Kabul"";""The Afghan Digest,2026-03-16,The Week of March 9-15"";""Agence France Presse,2026-03-13,Afghanistan says six civilians killed in Pakistan strikes""",@khorasandiary on Twitter (X);Afghan Analyst on Twitter (X);Ariana News;The Afghan Digest;Agence France Presse,2026-03-13;2026-03-13;2026-03-13;2026-03-16;2026-03-13,"ALERT: UNAMA Reports Civilian Casualties in Kabul Airstrikes, Urges Immediate Halt to Hostilities;Taliban Forces Strike Military Sites After Overnight Airstrikes Kill Civilians in Kabul;UNAMA: Four civilians killed, 14 injured in Pakistani airstrike in Kabul;The Week of March 9-15;Afghanistan says six civilians killed in Pakistan strikes",United Nations Assistance Mission in Afghanistan (UNAMA); Taliban’s Ministry of Defence; eyewitness,1,Pol-e Charkhi suburb,Pul-e-Charkhi area of Kabul,Kabul province,Bagrami district,34.543793,69.347198,POINT (69.347198 34.543793),179779,Afghanistan,700,Asia,1,1,2026-03-12 00:00:00.000,2026-03-12 00:00:00.000,0,0,4,0,4,4,3,700,770
621327,AFG-2026-1-12291-62,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,4,"""Tolo News,2026-03-13,Following the bombings and airstrikes by Pakistan’s military regime on five provinces of the country, six civilians have been martyred and 25 others injured since last night."";""Tolo News,2026-03-13,Nangarhar police spokesman: Pakistani mortar attack kills two civilians"";""Bakhtar News,2026-03-13,Four martyred and twenty-five injured as a result of Pakistani military regime's attacks on Kabul"";""The Afghan Digest,2026-03-16,The Week of March 9-15""",Tolo News;Tolo News;Bakhtar News;The Afghan Digest,2026-03-13;2026-03-13;2026-03-13;2026-03-16,"Following the bombings and airstrikes by Pakistan’s military regime on five provinces of the country, six civilians have been martyred and 25 others injured since last night.;Nangarhar police spokesman: Pakistani mortar attack kills two civilians;Four martyred and twenty-five injured as a result of Pakistani military regime's attacks on Kabul;The Week of March 9-15","spokesperson for the Nangarhar Police Command, Sayed Tayeb Hamad",1,Daka village,Deki / Dakka area of ​​Momand Dara district of Nangarhar,Nangarhar province,Muhmand Dara district,34.211750,71.052150,POINT (71.05215 34.21175),179063,Afghanistan,700,Asia,1,1,2026-03-13 00:00:00.000,2026-03-13 00:00:00.000,0,0,2,0,2,2,2,700,770
621326,AFG-2026-1-12291-61,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,3,"""Tolo News,2026-03-14,Afghan Forces Capture Pakistani Military Regime Post, Five Soldiers Killed"";""Bakhtar News,2026-03-15,Five Pakistani soldiers killed in Khost's Mistral area"";""The Afghan Digest,2026-03-16,The Week of March 9-15""",Tolo News;Bakhtar News;The Afghan Digest,2026-03-14;2026-03-15;2026-03-16,"Afghan Forces Capture Pakistani Military Regime Post, Five Soldiers Killed;Five Pakistani soldiers killed in Khost's Mistral area;The Week of March 9-15","Mustaghfar Gurbaz, spokesperson for the governor of Khost",4,Khost province,near the Durand Line in the Barghuli area near Mastarbal area of Khost province,Khost province,,33.383334,69.883334,POINT (69.883334 33.383334),177620,Afghanistan,700,Asia,1,1,2026-03-14 00:00:00.000,2026-03-14 00:00:00.000,0,5,0,0,5,5,5,700,770
621237,AFG-2026-1-12291-39,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,1,"""NMF,2026-03-14,The General Directorate of Intelligence of the #Taliban terrorist group in #Kandahar province (#GDI )  has been targeted as a result of #Pakistani #airstrikes.""",NMF,2026-03-14,The General Directorate of Intelligence of the #Taliban terrorist group in #Kandahar province (#GDI )  has been targeted as a result of #Pakistani #airstrikes.,NMF,4,Kandahar province,Kandahar,Kandahar province,,31.000000,65.750000,POINT (65.75 31),174732,Afghanistan,700,Asia,1,1,2026-03-14 00:00:00.000,2026-03-14 00:00:00.000,1,0,0,0,1,1,1,700,770
621310,AFG-2026-1-12291-47,2026,true,Check geography,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,2,"""Ariana News,2026-03-14,14 Pakistani soldiers killed after military post falls along Durand line: MoD"";""Khaama Press,2026-03-14,Kabul Claims 14 Pakistani Soldiers Killed in Border Attacks""",Ariana News;Khaama Press,2026-03-14;2026-03-14,14 Pakistani soldiers killed after military post falls along Durand line: MoD;Kabul Claims 14 Pakistani Soldiers Killed in Border Attacks,Afghanistan’s Ministry of Defense,5,Afghanistan-Pakistan border,border areas of Kunar and Nangarhar provinces.,,,31.689623,68.051427,POINT (68.051427 31.689623),175457,Afghanistan,700,Asia,1,1,2026-03-14 00:00:00.000,2026-03-14 00:00:00.000,0,14,0,0,14,14,14,700,770
621308,AFG-2026-1-12291-45,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,2,"""Ariana News,2026-03-17,Two children were killed and two others wounded in artillery and mortar attacks by Pakistani military regime in Afghan Dubai area of ​​Spera district of Khost province, security sources told Ariana News."";""Tolo News,2026-03-15,Two children martyred in Pakistani artillery attack in Khost""",Ariana News;Tolo News,2026-03-17;2026-03-15,"Two children were killed and two others wounded in artillery and mortar attacks by Pakistani military regime in Afghan Dubai area of ​​Spera district of Khost province, security sources told Ariana News.;Two children martyred in Pakistani artillery attack in Khost",TOLO News,3,Spera district,Afghan-Dubai area of ​​Spera district of Khost province,Khost province,Spera district,33.156640,69.491204,POINT (69.491204 33.15664),177619,Afghanistan,700,Asia,1,1,2026-03-15 00:00:00.000,2026-03-15 00:00:00.000,0,0,2,0,2,2,2,700,770
621309,AFG-2026-1-12291-46,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,1,"""Ariana News,2026-03-15,Pakistani artillery attack kills civilian in Afghanistan's Nuristan""",Ariana News,2026-03-15,Pakistani artillery attack kills civilian in Afghanistan's Nuristan,"Hamdullah Fitrat, deputy spokesperson of the Islamic Emirate of Afghanistan",3,Kamdesh district,Kamdesh district of Nuristan,Nuristan province,Kamdesh district,35.483273,71.314533,POINT (71.314533 35.483273),180503,Afghanistan,700,Asia,1,1,2026-03-15 00:00:00.000,2026-03-15 00:00:00.000,0,0,1,0,1,1,1,700,770
622831,AFG-2026-1-12291-74,2026,true,Check geography,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,1,"""BBC Monitoring Round-up,2026-03-16,Afghan media highlights 16 Mar 26
CR 	Source: BBC Monitoring in Dari and Pashto 1400 GMT 16 Mar 26""",BBC Monitoring Round-up,2026-03-16,"Afghan media highlights 16 Mar 26
CR 	Source: BBC Monitoring in Dari and Pashto 1400 GMT 16 Mar 26",Taliban deputy spokesman Hamdullah Fitrat,3,Jaji Maydan district,"Palotsi village, Khost's Zazai Maidan district",Khost province,Jaji Maydan district,33.640774,70.078882,POINT (70.078882 33.640774),178341,Afghanistan,700,Asia,1,2,2026-03-15 00:00:00.000,2026-03-16 00:00:00.000,0,0,1,0,1,1,1,700,770
621247,AFG-2026-1-12291-40,2026,true,Check deaths,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,16,"""@khorasandiary on Twitter (X),2026-03-17,ALERT: Afghan Taliban’s Deputy Spokesman, Hamdullah Firtrat in a post on X claimed that 400 people were killed and 250 injured when a drug addict rehabilitation hospital was struck by Pakistan’s strikes in Kabul. "";""Afghan Analyst on Twitter (X),2026-03-17,Afghanistan International Overlooks Pakistan's Own Account of Targeted Site"";""Afghan Analyst on Twitter (X),2026-03-17,At Least Two Locations Targeted in Overnight Pakistani Airstrikes on Kabul"";""Ariana News,2026-03-17,Afghanistan condemns deadly Kabul airstrike, warns of continued self-defence"";""Emergency Hospital,2026-03-17,Afghanistan | 27 People Received at Kabul Surgical Centre"";""@HafizMaroof1 on Twitter (X),2026-03-17, As of an hour ago, 102 bodies had been brought only to the Kabul Forensic Medical Deptment"";""Bakhtar News,2026-03-18,""Hundreds of victims"" in attack on Omid Hospital; no signs of military targets at site"";""Agence France Presse,2026-03-17,Kabul drug rehab clinic in ruins after Pakistan strikes on Afghanistan"";""Reuters News,2026-03-17,'It was like doomsday,' says Kabul hospital survivor after Pakistan air strike"";""Agence France Presse,2026-03-17,Afghan govt says 'around 400' killed in Pakistani strike on Kabul rehab clinic

AU 	
Isabelle Wesselingh"";""Reuters News,2026-03-17,Kabul says Pakistan airstrike kills 408 at rehab centre, Islamabad rejects claim"";""Reuters News,2026-03-18,UN agency puts death toll at 143 in Kabul rehab centre bombing by Pakistan"";""Reuters News,2026-03-18,Bombed Kabul site linked to storage of drones, ordnance, Pakistan military says"";""Bakhtar News Agency,2026-03-18,International Union of Muslim Scholars Condemns Kabul Hospital Attack"";""Associated Press Newswires,2026-03-26,Afghans hold second mass funeral for victims of an airstrike on Kabul

AU"";""Agence France Presse,2026-04-05,Afghan mother seeks justice after Pakistani bombing kills hundreds

AU 	
Isabelle Wesselingh, Nina Larson""",@khorasandiary on Twitter (X);Afghan Analyst on Twitter (X);Afghan Analyst on Twitter (X);Ariana News;Emergency Hospital;@HafizMaroof1 on Twitter (X);Bakhtar News;Agence France Presse;Reuters News;Agence France Presse;Reuters News;Reuters News;Reuters News;Bakhtar News Agency;Associated Press Newswires;Agence France Presse,2026-03-17;2026-03-17;2026-03-17;2026-03-17;2026-03-17;2026-03-17;2026-03-18;2026-03-17;2026-03-17;2026-03-17;2026-03-17;2026-03-18;2026-03-18;2026-03-18;2026-03-26;2026-04-05,"ALERT: Afghan Taliban’s Deputy Spokesman, Hamdullah Firtrat in a post on X claimed that 400 people were killed and 250 injured when a drug addict rehabilitation hospital was struck by Pakistan’s strikes in Kabul. ;Afghanistan International Overlooks Pakistan's Own Account of Targeted Site;At Least Two Locations Targeted in Overnight Pakistani Airstrikes on Kabul;Afghanistan condemns deadly Kabul airstrike, warns of continued self-defence;Afghanistan | 27 People Received at Kabul Surgical Centre; As of an hour ago, 102 bodies had been brought only to the Kabul Forensic Medical Deptment;""Hundreds of victims"" in attack on Omid Hospital; no signs of military targets at site;Kabul drug rehab clinic in ruins after Pakistan strikes on Afghanistan;'It was like doomsday,' says Kabul hospital survivor after Pakistan air strike;Afghan govt says 'around 400' killed in Pakistani strike on Kabul rehab clinic

AU 	
Isabelle Wesselingh;Kabul says Pakistan airstrike kills 408 at rehab centre, Islamabad rejects claim;UN agency puts death toll at 143 in Kabul rehab centre bombing by Pakistan;Bombed Kabul site linked to storage of drones, ordnance, Pakistan military says;International Union of Muslim Scholars Condemns Kabul Hospital Attack;Afghans hold second mass funeral for victims of an airstrike on Kabul

AU;Afghan mother seeks justice after Pakistani bombing kills hundreds

AU 	
Isabelle Wesselingh, Nina Larson","Afghan Taliban’s Deputy Spokesman, Hamdullah Firtrat; Pakistan’s Ministry of Information; Emergency hospital; eyewitness; Jacopo Caridi, head of the Norwegian Refugee Council in Afghanistan; AFP reporters; eyewitnesses; UNAMA",1,Kabul city,Kabul city (Siah Sang military sector in police district 8 and former Camp Phoenix in police district 9),Kabul province,Kabul district,34.531094,69.162796,POINT (69.162796 34.531094),179779,Afghanistan,700,Asia,1,1,2026-03-16 00:00:00.000,2026-03-16 00:00:00.000,0,0,143,0,143,411,95,700,770
621236,AFG-2026-1-12291-38,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,2,"""NMF,2026-03-16,In #Pakistani airstrikes on a gathering center of TTP and #Al_Qaeda #terrorists located along the border line in #Khogyani district of #Nangarhar province, on Monday night, 16–17 march 2026 local time dozens of #TTP Taliban, Al-Qaeda members, and #Afghan_Taliban were #killed and wounded."";""@khorasandiary on Twitter (X),2026-03-16,ADDITION: Explosions have also been reported in Nangarhar, Afghanistan: Local Source""",NMF;@khorasandiary on Twitter (X),2026-03-16;2026-03-16,"In #Pakistani airstrikes on a gathering center of TTP and #Al_Qaeda #terrorists located along the border line in #Khogyani district of #Nangarhar province, on Monday night, 16–17 march 2026 local time dozens of #TTP Taliban, Al-Qaeda members, and #Afghan_Taliban were #killed and wounded.;ADDITION: Explosions have also been reported in Nangarhar, Afghanistan: Local Source",NMF; Local Source,3,Khogyani district,along the border line in #Khogyani district of #Nangarhar province,Nangarhar province,Khogyani district,34.227055,70.146752,POINT (70.146752 34.227055),179061,Afghanistan,700,Asia,1,1,2026-03-16 00:00:00.000,2026-03-16 00:00:00.000,1,0,0,0,1,1,1,700,770
621325,AFG-2026-1-12291-60,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,1,"""Tolo News,2026-03-16,Two martyrs, four injured in Pakistani attacks in Khost""",Tolo News,2026-03-16,"Two martyrs, four injured in Pakistani attacks in Khost","Mustaghfar Gurbaz, spokesperson for the Khost governor",1,Sargali village,Nari village in Gurbaz district,Khost province,Gurbuz district,33.201492,70.018295,POINT (70.018295 33.201492),177621,Afghanistan,700,Asia,1,1,2026-03-16 00:00:00.000,2026-03-16 00:00:00.000,0,0,2,0,2,2,2,700,770
622878,AFG-2026-1-12291-81,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,6,"""Ariana News,2026-03-21,Fraidoon Samim, spokesman for the governor of Nuristan, told Ariana News that the bodies of a female doctor and her son, who were martyred on the first day of Eid as a result of an attack by the Pakistani military regime, have been handed over to their families."";""Ariana News,2026-03-19,Security Sources: Pakistani military shelling in Kunar and Nuristan leaves female doctor dead"";""Tolo News,2026-03-19,Local sources told TOLOnews that despite the announced ceasefire between Afghanistan and Pakistan, two civilians were martyred as a result of gunfire by forces of Pakistan’s military regime in Nuristan province."";""Tolo News,2026-03-19,Local sources told TOLOnews that earlier this morning, forces of Pakistan’s military regime opened fire on a vehicle in Nari district of Kunar province, causing it to fall into the Kunar River."";""Kabul Now,2026-03-22,Civilian Killed in Pakistani Strike on Kunar as Taliban Accuse Islamabad of Ceasefire Violations"";""Etilaat Roz,2026-03-19,Sources: A woman and a child were killed in a Pakistani attack in Kunar""",Ariana News;Ariana News;Tolo News;Tolo News;Kabul Now;Etilaat Roz,2026-03-21;2026-03-19;2026-03-19;2026-03-19;2026-03-22;2026-03-19,"Fraidoon Samim, spokesman for the governor of Nuristan, told Ariana News that the bodies of a female doctor and her son, who were martyred on the first day of Eid as a result of an attack by the Pakistani military regime, have been handed over to their families.;Security Sources: Pakistani military shelling in Kunar and Nuristan leaves female doctor dead;Local sources told TOLOnews that despite the announced ceasefire between Afghanistan and Pakistan, two civilians were martyred as a result of gunfire by forces of Pakistan’s military regime in Nuristan province.;Local sources told TOLOnews that earlier this morning, forces of Pakistan’s military regime opened fire on a vehicle in Nari district of Kunar province, causing it to fall into the Kunar River.;Civilian Killed in Pakistani Strike on Kunar as Taliban Accuse Islamabad of Ceasefire Violations;Sources: A woman and a child were killed in a Pakistani attack in Kunar","Fraidoon Samim, spokesman for the governor of Nuristan",2,Do Kalam village,Baghiche area of ​​​​Kamdish district of Nuristan. Also reported as Dokalam Baghcha area of Nari district in Kunar province.,Kunar province,Nari district,35.303500,71.542400,POINT (71.5424 35.3035),180504,Afghanistan,700,Asia,1,1,2026-03-19 00:00:00.000,2026-03-19 00:00:00.000,0,0,2,0,2,2,2,700,770
622876,AFG-2026-1-12291-78,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,1,"""Ariana News,2026-03-22,BREAKING: Pakistani military violates Afghanistan ceasefire again""",Ariana News,2026-03-22,BREAKING: Pakistani military violates Afghanistan ceasefire again,"Hamdullah Fitrat, deputy spokesman of the Islamic Emirate",3,Nari district,Shanpat area of ​​Nari district of Kunar province,Kunar province,Nari district,35.266478,71.540722,POINT (71.540722 35.266478),180504,Afghanistan,700,Asia,1,1,2026-03-22 00:00:00.000,2026-03-22 00:00:00.000,0,0,1,0,1,1,1,700,770
624065,AFG-2026-1-12291-89,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,1,"""Agence France Presse,2026-03-25,Afghanistan accuses Pakistan of killing two civilians""",Agence France Presse,2026-03-25,Afghanistan accuses Pakistan of killing two civilians,"Ziaur Rahman Spin Ghar, head of the information and culture department in Kunar province",2,Sirkanay district,Kunar's Sarkani district,Kunar province,Sirkanay district,34.750462,71.118319,POINT (71.118319 34.750462),179783,Afghanistan,700,Asia,1,2,2026-03-24 00:00:00.000,2026-03-25 00:00:00.000,0,0,1,0,1,1,1,700,770
